"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"944",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.01,12
"945",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.025,12
"946",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.05,12
"947",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.1,12
"948",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.15,12
"949",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.2,12
"950",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.25,12
"951",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.3,12
"952",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.35,12
"953",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.4,12
"954",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.45,12
"955",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.5,12
"956",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.55,12
"957",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.6,12
"958",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.65,12
"959",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.7,12
"960",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.75,12
"961",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.8,12
"962",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.85,12
"963",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.9,12
"964",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.95,12
"965",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.975,12
"966",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"46","quantile",0.99,12
"967",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.01,23
"968",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.025,23
"969",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.05,23
"970",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.1,23
"971",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.15,23
"972",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.2,23
"973",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.25,23
"974",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.3,23
"975",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.35,23
"976",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.4,23
"977",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.45,23
"978",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.5,23
"979",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.55,23
"980",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.6,23
"981",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.65,23
"982",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.7,23
"983",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.75,23
"984",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.8,23
"985",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.85,23
"986",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.9,23
"987",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.95,23
"988",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.975,23
"989",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"47","quantile",0.99,23
"990",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.01,11
"991",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.025,11
"992",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.05,11
"993",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.1,11
"994",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.15,11
"995",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.2,11
"996",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.25,11
"997",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.3,11
"998",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.35,11
"999",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.4,11
"1000",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.45,11
"1001",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.5,11
"1002",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.55,11
"1003",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.6,11
"1004",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.65,11
"1005",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.7,11
"1006",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.75,11
"1007",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.8,11
"1008",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.85,11
"1009",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.9,11
"1010",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.95,11
"1011",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.975,11
"1012",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"48","quantile",0.99,11
"1013",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.01,19
"1014",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.025,19
"1015",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.05,19
"1016",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.1,19
"1017",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.15,19
"1018",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.2,19
"1019",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.25,19
"1020",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.3,19
"1021",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.35,19
"1022",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.4,19
"1023",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.45,19
"1024",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.5,19
"1025",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.55,19
"1026",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.6,19
"1027",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.65,19
"1028",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.7,19
"1029",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.75,19
"1030",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.8,19
"1031",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.85,19
"1032",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.9,19
"1033",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.95,19
"1034",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.975,19
"1035",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"49","quantile",0.99,19
"1036",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.01,82
"1037",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.025,82
"1038",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.05,82
"1039",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.1,82
"1040",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.15,82
"1041",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.2,82
"1042",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.25,82
"1043",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.3,82
"1044",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.35,82
"1045",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.4,82
"1046",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.45,82
"1047",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.5,82
"1048",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.55,82
"1049",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.6,82
"1050",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.65,82
"1051",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.7,82
"1052",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.75,82
"1053",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.8,82
"1054",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.85,82
"1055",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.9,82
"1056",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.95,82
"1057",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.975,82
"1058",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"50","quantile",0.99,82
"1059",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.01,44
"1060",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.025,44
"1061",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.05,44
"1062",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.1,44
"1063",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.15,44
"1064",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.2,44
"1065",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.25,44
"1066",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.3,44
"1067",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.35,44
"1068",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.4,44
"1069",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.45,44
"1070",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.5,44
"1071",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.55,44
"1072",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.6,44
"1073",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.65,44
"1074",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.7,44
"1075",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.75,44
"1076",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.8,44
"1077",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.85,44
"1078",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.9,44
"1079",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.95,44
"1080",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.975,44
"1081",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"51","quantile",0.99,44
"1082",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.01,91
"1083",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.025,91
"1084",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.05,91
"1085",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.1,91
"1086",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.15,91
"1087",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.2,91
"1088",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.25,91
"1089",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.3,91
"1090",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.35,91
"1091",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.4,91
"1092",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.45,91
"1093",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.5,91
"1094",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.55,91
"1095",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.6,91
"1096",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.65,91
"1097",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.7,91
"1098",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.75,91
"1099",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.8,91
"1100",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.85,91
"1101",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.9,91
"1102",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.95,91
"1103",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.975,91
"1104",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"53","quantile",0.99,91
"1105",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.01,3
"1106",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.025,3
"1107",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.05,3
"1108",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.1,3
"1109",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.15,3
"1110",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.2,3
"1111",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.25,3
"1112",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.3,3
"1113",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.35,3
"1114",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.4,3
"1115",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.45,3
"1116",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.5,3
"1117",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.55,3
"1118",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.6,3
"1119",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.65,3
"1120",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.7,3
"1121",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.75,3
"1122",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.8,3
"1123",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.85,3
"1124",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.9,3
"1125",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.95,3
"1126",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.975,3
"1127",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"54","quantile",0.99,3
"1128",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.01,92
"1129",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.025,92
"1130",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.05,92
"1131",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.1,92
"1132",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.15,92
"1133",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.2,92
"1134",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.25,92
"1135",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.3,92
"1136",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.35,92
"1137",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.4,92
"1138",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.45,92
"1139",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.5,92
"1140",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.55,92
"1141",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.6,92
"1142",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.65,92
"1143",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.7,92
"1144",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.75,92
"1145",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.8,92
"1146",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.85,92
"1147",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.9,92
"1148",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.95,92
"1149",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.975,92
"1150",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"55","quantile",0.99,92
"1151",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.01,9
"1152",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.025,9
"1153",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.05,9
"1154",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.1,9
"1155",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.15,9
"1156",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.2,9
"1157",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.25,9
"1158",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.3,9
"1159",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.35,9
"1160",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.4,9
"1161",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.45,9
"1162",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.5,9
"1163",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.55,9
"1164",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.6,9
"1165",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.65,9
"1166",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.7,9
"1167",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.75,9
"1168",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.8,9
"1169",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.85,9
"1170",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.9,9
"1171",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.95,9
"1172",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.975,9
"1173",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"56","quantile",0.99,9
"1174",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.01,12.85
"1175",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.025,22.625
"1176",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.05,32
"1177",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.1,48.5
"1178",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.15,53
"1179",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.2,61.00013600136
"1180",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.25,63
"1181",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.3,68.5
"1182",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.35,73.25
"1183",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.4,84.99938799388
"1184",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.45,90.5
"1185",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.5,96
"1186",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.55,101.5
"1187",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.6,107.00061200612
"1188",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.65,118.75
"1189",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.7,123.5
"1190",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.75,129
"1191",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.8,130.99986399864
"1192",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.85,139
"1193",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.9,143.5
"1194",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.95,160
"1195",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.975,169.375
"1196",2024-11-09,0,"wk inc covid hosp",2024-11-09,"01","quantile",0.99,179.15
"1197",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.01,0
"1198",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.025,0
"1199",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.05,0
"1200",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.1,0
"1201",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.15,0
"1202",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.2,0
"1203",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.25,6
"1204",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.3,11.5
"1205",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.35,24.75
"1206",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.4,30.9993879938799
"1207",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.45,34.25
"1208",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.5,40
"1209",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.55,45.75
"1210",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.6,49.0006120061201
"1211",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.65,55.25
"1212",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.7,68.5
"1213",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.75,74
"1214",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.8,87
"1215",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.85,92.75
"1216",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.9,98.5
"1217",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.95,106.75
"1218",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.975,116.875
"1219",2024-11-09,0,"wk inc covid hosp",2024-11-09,"02","quantile",0.99,120.35
"1220",2024-11-09,0,"wk inc covid hosp",2024-11-09,"04","quantile",0.01,0
"1221",2024-11-09,0,"wk inc covid hosp",2024-11-09,"04","quantile",0.025,0
"1222",2024-11-09,0,"wk inc covid hosp",2024-11-09,"04","quantile",0.05,0
"1223",2024-11-09,0,"wk inc covid hosp",2024-11-09,"04","quantile",0.1,0
"1224",2024-11-09,0,"wk inc covid hosp",2024-11-09,"04","quantile",0.15,0
"1225",2024-11-09,0,"wk inc covid hosp",2024-11-09,"04","quantile",0.2,0
"1226",2024-11-09,0,"wk inc covid hosp",2024-11-09,"04","quantile",0.25,0
